#Org.,Prog.,Econ.,Denominación,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales
3.0,23125.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,3716.19
3.0,23125.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,4594.4
3.0,23125.0,1210300.0,Altres complements personal funcionari carrera,,2.0,1.0,2534.9
3.0,23125.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,783.36
3.0,23125.0,1500000.0,Productivitat personal funcionari carrera,,2.0,1.0,5224.32
3.0,23125.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,2077.2
3.0,23125.0,1600000.0,Seguretat social,,2.0,1.0,25354.91
3.0,23125.0,2260200.0,Difusió i campanyes de divulgació,3.0,2.0,2.0,2000.0
3.0,23125.0,2269900.0,Despeses diverses,3.0,2.0,2.0,1600.0
3.0,23125.0,2279900.0,Prestació de serveis: assessoria jurídica,3.0,2.0,2.0,9000.0
3.0,23125.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,2000.0
3.0,23125.0,4800000.0,Fons Menorquí de Cooperació,3.0,2.0,4.0,35000.0
3.0,23131.0,1300000.0,Retribucions personal laboral fix,,2.0,1.0,40300.88
3.0,23131.0,1501000.0,Productivitat personal laboral fix,,2.0,1.0,2612.16
3.0,23131.0,1600000.0,Seguretat social,,2.0,1.0,13539.06
3.0,23131.0,4620000.0,Ajudes d'emergència social,3.0,2.0,4.0,730000.0
3.0,23131.0,4800000.0,Programa suport a la inserció,3.0,2.0,4.0,100000.0
3.0,23131.0,4800002.0,Ajudes gent gran,3.0,2.0,4.0,225000.0
3.0,23131.0,4800003.0,Ajuts persones amb discapacitat,3.0,2.0,4.0,125000.0
3.0,23131.0,4800004.0,Actuacions d’inserció,3.0,2.0,4.0,120000.0
3.0,23131.0,4800006.0,Ajudes per estades terapèutiques fora de l'illa,3.0,2.0,4.0,70000.0
3.0,23131.0,4800007.0,Ajuts econòmics per SAD a persones discapacitades,3.0,2.0,4.0,120000.0
3.0,23132.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,161846.17
3.0,23132.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,42763.61
3.0,23132.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,58429.73
3.0,23132.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,14612.73
3.0,23132.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,86203.47
3.0,23132.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,13674.98
3.0,23132.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,10218.67
3.0,23132.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,3487.24
3.0,23132.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,23256.96
3.0,23132.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,4997.88
3.0,23132.0,1600000.0,Seguretat social,,2.0,1.0,105987.27
3.0,23132.0,2120000.0,Manteniment d'edificis i altres,3.0,2.0,2.0,10000.0
3.0,23132.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,5000.0
3.0,23132.0,2210000.0,Subministrament d'energia elèctrica,3.0,2.0,2.0,2000.0
3.0,23132.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,500.0
3.0,23132.0,2210300.0,Subministrament de combustible,3.0,2.0,2.0,4000.0
3.0,23132.0,2210500.0,Subministrament alimentari,3.0,2.0,2.0,3000.0
3.0,23132.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,8000.0
3.0,23132.0,2230000.0,Transports,3.0,2.0,2.0,500.0
3.0,23132.0,2269900.0,Despeses diverses,3.0,2.0,2.0,8000.0
3.0,23132.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,12000.0
3.0,23132.0,2279901.0,Prestació de serveis: Menús Calàbria i Platja Gran,3.0,2.0,2.0,80000.0
3.0,23132.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,3.0,2.0,2.0,7000.0
3.0,23132.0,2620000.0,Serveis de transports per entitats sense ànim de lucre,3.0,2.0,2.0,6000.0
3.0,23132.0,6230000.0,Equipament centres,3.0,2.0,6.0,15000.0
3.0,23133.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,833609.21
3.0,23133.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,277031.85
3.0,23133.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,288329.79
3.0,23133.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,95648.54
3.0,23133.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,515518.68
3.0,23133.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,203586.19
3.0,23133.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,66028.65
3.0,23133.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,23223.31
3.0,23133.0,1310030.0,Personal laboral substitució transitòria (vacances),,2.0,1.0,18188.55
3.0,23133.0,1310040.0,Personal laboral substitució transitòria (I.T.),,2.0,1.0,10058.18
3.0,23133.0,1430000.0,Personal alliberat,,2.0,1.0,32163.54
3.0,23133.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,127873.92
3.0,23133.0,1500001.0,Productivitat personal funcionari interrí,,2.0,1.0,47409.98
3.0,23133.0,1600000.0,Seguretat social,,2.0,1.0,746258.75
3.0,23133.0,2080000.0,Lloguers,3.0,2.0,2.0,7800.0
3.0,23133.0,2120000.0,Manteniment d'edificis i altres,3.0,2.0,2.0,10000.0
3.0,23133.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,30000.0
3.0,23133.0,2140000.0,Manteniment  elements de transport,3.0,2.0,2.0,3000.0
3.0,23133.0,2160000.0,Manteniment programes informàtics,3.0,2.0,2.0,3000.0
3.0,23133.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,3000.0
3.0,23133.0,2210000.0,Subministraments d'energia elèctrica,3.0,2.0,2.0,50000.0
3.0,23133.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,20000.0
3.0,23133.0,2210300.0,Subministrament de combustible,3.0,2.0,2.0,70000.0
3.0,23133.0,2210400.0,Subministrament de vestuari,3.0,2.0,2.0,15000.0
3.0,23133.0,2210500.0,Subministrament alimentaris,3.0,2.0,2.0,290000.0
3.0,23133.0,2210600.0,Productes farmacèutics i material sanitari,3.0,2.0,2.0,40000.0
3.0,23133.0,2211000.0,Subministrament productes de desinfecció i  neteja,3.0,2.0,2.0,90000.0
3.0,23133.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,55000.0
3.0,23133.0,2250200.0,Tributs,3.0,2.0,2.0,15000.0
3.0,23133.0,2269900.0,Despeses diverses,3.0,2.0,2.0,5000.0
3.0,23133.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,10000.0
3.0,23133.0,2270600.0,Pla de qualitat,3.0,2.0,2.0,20000.0
3.0,23133.0,2279900.0,Prestació de serveis,3.0,2.0,2.0,28000.0
3.0,23133.0,2279904.0,Prestació de serveis: assessorament sanitari,3.0,2.0,2.0,58000.0
3.0,23133.0,2279905.0,Prestació de serveis: retirada residus sanitaris,3.0,2.0,2.0,15000.0
3.0,23133.0,4620000.0,Transf.corrents ajuntaments: Conveni gas propà Aj. Maó,3.0,2.0,4.0,15000.0
3.0,23133.0,6290000.0,Redacció projecte Residència Gent Gran,3.0,2.0,6.0,150000.0
3.0,23133.0,6290001.0,Reforma integral Residència Gent Gran,3.0,2.0,6.0,50000.0
3.0,23134.0,1300000.0,Retribucions personal laboral fix,,2.0,1.0,65309.0
3.0,23134.0,1501000.0,Productivitat personal laboral fix,,2.0,1.0,4461.12
3.0,23134.0,1600000.0,Seguretat social,,2.0,1.0,22012.47
3.0,23134.0,2020000.0,Arrendaments edificis i altres construccions,3.0,2.0,2.0,54675.0
3.0,23134.0,2120000.0,Manteniment d'edificis i altres,3.0,2.0,2.0,2000.0
3.0,23134.0,2130000.0,Mant.eniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,2000.0
3.0,23134.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,2000.0
3.0,23134.0,2210000.0,Subministrament d'energia elèctrica,3.0,2.0,2.0,15000.0
3.0,23134.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,2000.0
3.0,23134.0,2219900.0,Subministrament diversos,3.0,2.0,2.0,2000.0
3.0,23134.0,2250200.0,Tributs,3.0,2.0,2.0,50000.0
3.0,23134.0,2279901.0,Prestació servei teleassistència,3.0,2.0,2.0,220000.0
3.0,23134.0,4539001.0,Ajut Universitat Oberta Majors,3.0,2.0,4.0,18400.0
3.0,23134.0,4620001.0,SAD Alta Intensitat,3.0,2.0,4.0,300000.0
3.0,23134.0,4620004.0,Centre de promoció de l'autonomia Ciutadella,3.0,2.0,4.0,75000.0
3.0,23134.0,4620015.0,"Places dependència, geriàtrics municipals",3.0,2.0,4.0,1920000.0
3.0,23134.0,4670000.0,Aportació Consorci Socios.Menorca. Santa Rita,3.0,2.0,4.0,3800000.0
3.0,23134.0,4890002.0,Ajut Federació de Gent Gran,3.0,2.0,4.0,150000.0
3.0,23134.0,6300000.0,Obres adecuació espai Camí des Castell,3.0,2.0,6.0,50000.0
3.0,23134.0,7620000.0,Geriàtric Maó / Ciutadella,3.0,2.0,7.0,75000.0
3.0,23134.0,7620002.0,Centre de dia de Fornells,3.0,2.0,7.0,100000.0
3.0,23134.0,7670000.0,Centre Sociosanitari de Menorca: inversions,3.0,2.0,7.0,150000.0
3.0,23135.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,418493.69
3.0,23135.0,1207001.0,Retribucions bàsiques personal funcionari interí,,2.0,1.0,318551.48
3.0,23135.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,142938.37
3.0,23135.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,113117.25
3.0,23135.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,245082.34
3.0,23135.0,1210101.0,Complement específic personal funcionari interí,,2.0,1.0,207586.08
3.0,23135.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,36119.95
3.0,23135.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,27040.72
3.0,23135.0,1310030.0,Personal laboral substitució transitòria (vacances),,2.0,1.0,8264.32
3.0,23135.0,1310040.0,Personal laboral substitució transitòria (I.T.),,2.0,1.0,6611.45
3.0,23135.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,62460.36
3.0,23135.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,52342.49
3.0,23135.0,1600000.0,Seguretat social,,2.0,1.0,495753.06
3.0,23135.0,2020000.0,Arrendaments d’edificis o altres construccions,3.0,2.0,2.0,3000.0
3.0,23135.0,2080000.0,Arrendaments d’altre immobilitzat material,3.0,2.0,2.0,1000.0
3.0,23135.0,2120000.0,Manteniment d'edificis i altres,3.0,2.0,2.0,12000.0
3.0,23135.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,3.0,2.0,2.0,15000.0
3.0,23135.0,2140000.0,Manteniment elements de transport,3.0,2.0,2.0,4000.0
3.0,23135.0,2200100.0,Subscripcions i publicacions,3.0,2.0,2.0,500.0
3.0,23135.0,2210000.0,Subministrament d'energia elèctrica,3.0,2.0,2.0,30000.0
3.0,23135.0,2210100.0,Subministrament d'aigua,3.0,2.0,2.0,2500.0
3.0,23135.0,2210300.0,Subministrament de combustible,3.0,2.0,2.0,16000.0
3.0,23135.0,2210400.0,Subministrament de vestuari,3.0,2.0,2.0,4000.0
3.0,23135.0,2210500.0,Subministrament alimentari,3.0,2.0,2.0,20000.0
3.0,23135.0,2210600.0,Subministrament productes farmacèutics,3.0,2.0,2.0,1500.0
3.0,23135.0,2211000.0,Subministraments productes de desinfecció i neteja,3.0,2.0,2.0,8000.0
3.0,23135.0,2219900.0,Subministraments diversos,3.0,2.0,2.0,5000.0
3.0,23135.0,2230000.0,Transports,3.0,2.0,2.0,15000.0
3.0,23135.0,2240000.0,Assegurances,3.0,2.0,2.0,1000.0
3.0,23135.0,2250200.0,Tributs,3.0,2.0,2.0,18000.0
3.0,23135.0,2269900.0,Despeses diverses,3.0,2.0,2.0,10000.0
3.0,23135.0,2270001.0,Prestació de serveis: jardineria,3.0,2.0,2.0,11000.0
3.0,23135.0,2270600.0,Prestació de serveis: suport tècnic,3.0,2.0,2.0,9000.0
3.0,23135.0,2279900.0,Prestació de serveis  ,3.0,2.0,2.0,20000.0
3.0,23135.0,2279901.0,Prestació serveis menús,3.0,2.0,2.0,11000.0
3.0,23135.0,4670030.0,Serveis persones amb discapacitat: Consorci APROP,3.0,2.0,4.0,41400.0
3.0,23135.0,4890084.0,Places concert. i altres progr.: Fundació Discapacitats,3.0,2.0,4.0,5700000.0
3.0,23135.0,6230000.0,"Maquinària, instal·lacions i estris",3.0,2.0,6.0,95000.0
3.0,23135.0,6240000.0,Elements de transport,3.0,2.0,6.0,205000.0
3.0,23135.0,6250000.0,Mobiliari,3.0,2.0,6.0,300000.0
3.0,23135.0,6320000.0,Reforma Trepucó,3.0,2.0,6.0,300000.0
3.0,23135.0,6370000.0,Trepucó III,3.0,2.0,6.0,130000.0
3.0,23135.0,7891600.0,Pla equipaments Fundació Persones amb Discapacitat,3.0,2.0,7.0,360000.0
4.0,24100.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,2.0,1.0,13496.66
4.0,24100.0,1207001.0,Personal funcionari interí per programes,,2.0,1.0,1022530.88
4.0,24100.0,1210000.0,Complement destí personal funcionari de carrera,,2.0,1.0,5000.04
4.0,24100.0,1210001.0,Complement destí personal funcionari interí,,2.0,1.0,9273.07
4.0,24100.0,1210100.0,Complement específic personal funcionari de carrera,,2.0,1.0,4594.4
4.0,24100.0,1210101.0,Complement específic  personal funcionari interí,,2.0,1.0,13484.7
4.0,24100.0,1210300.0,Altres complements personal funcionari de carrera,,2.0,1.0,1167.05
4.0,24100.0,1210301.0,Altres complements personal funcionari interí,,2.0,1.0,964.82
4.0,24100.0,1500000.0,Productivitat personal funcionari de carrera,,2.0,1.0,2077.2
4.0,24100.0,1500001.0,Productivitat personal funcionari interí,,2.0,1.0,4343.16
4.0,24100.0,1600000.0,Seguretat social,,2.0,1.0,324564.45
4.0,24100.0,2160000.0,Equips informàtics,4.0,2.0,2.0,1500.0
4.0,24100.0,2200000.0,Material d’oficina,4.0,2.0,2.0,2500.0
4.0,24100.0,2230000.0,Transports,4.0,2.0,2.0,2500.0
4.0,24100.0,2240000.0,Assegurances,4.0,2.0,2.0,4500.0
4.0,24100.0,2250000.0,Tributs,4.0,2.0,2.0,700.0
4.0,24100.0,2260200.0,Difusió i campanyes de divulgació,4.0,2.0,2.0,15000.0
4.0,24100.0,2260600.0,Fira d’ocupació,4.0,2.0,2.0,15000.0
4.0,24100.0,2260601.0,Formació per a persones prioritàriament desocupades,4.0,2.0,2.0,78647.61
4.0,24100.0,2260602.0,Formació ocupacional col·lectius vulnerables,4.0,2.0,2.0,8496.0
4.0,24100.0,2260603.0,Formació ocupacional per a treballadors ocupats,4.0,2.0,2.0,6055.56
4.0,24100.0,2260610.0,Formació projectes mixtes de formació i ocupació,4.0,2.0,2.0,25591.0
4.0,24100.0,2269900.0,Despeses diverses,4.0,2.0,2.0,2000.0
4.0,24100.0,2269902.0,Itineraris inserció ocupació col·lectius vulnerables,4.0,2.0,2.0,5760.0
4.0,24100.0,2269903.0,Itineraris inserció ocupació de joves,4.0,2.0,2.0,2880.0
4.0,24100.0,2270665.0,Estudis i treballs tècnics,4.0,2.0,2.0,13472.0
4.0,24100.0,2302000.0,Indemnitzacions per raó del servei. Dietes,4.0,2.0,2.0,500.0
4.0,24100.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,4.0,2.0,2.0,3500.0
4.0,24100.0,4490000.0,Accions formatives instal. Juv.gestionades INJOVE,4.0,2.0,4.0,7500.0
4.0,24100.0,4890001.0,Conveni amb PIME,4.0,2.0,4.0,25000.0
4.0,24100.0,4890002.0,Conveni UCTAIB,4.0,2.0,4.0,6000.0
4.0,24100.0,4890007.0,Càritas,4.0,2.0,4.0,75000.0
4.0,24100.0,6230000.0,"Adquisició de maquinària, instal·lacions i estris",4.0,2.0,6.0,10000.0
4.0,24100.0,6230001.0,Acreditacions,4.0,2.0,6.0,50000.0
4.0,24100.0,6240000.0,Adquisició vehicle,4.0,2.0,6.0,50000.0
4.0,32600.0,2200000.0,Material fungible per educació persones adultes,4.0,3.0,2.0,25000.0
4.0,32600.0,2200100.0,Subscripcions i publicacions,4.0,3.0,2.0,2000.0
4.0,32600.0,2230000.0,Transports,4.0,3.0,2.0,200.0
4.0,32600.0,2260200.0,Publicitat i propaganda,4.0,3.0,2.0,500.0
4.0,32600.0,2260900.0,Programa Salut Jove i Cultura: activitats,4.0,3.0,2.0,50000.0
4.0,32600.0,2269900.0,Despeses diverses,4.0,3.0,2.0,10250.0
4.0,32600.0,2269901.0,Consell Escolar Insular,4.0,3.0,2.0,4000.0
4.0,32600.0,2270600.0,Estudis i treballs tècnics,4.0,3.0,2.0,10000.0
4.0,32600.0,2279901.0,SAEI,4.0,3.0,2.0,200000.0
4.0,32600.0,2279903.0,Atenció al dol en centres educatius,4.0,3.0,2.0,22000.0
4.0,32600.0,2279904.0,Servei d'educació de persones adultes,4.0,3.0,2.0,450000.0
4.0,32600.0,2279905.0,Un estiu per créixer,4.0,3.0,2.0,120000.0
4.0,32600.0,2312009.0,Quilometratge Consell Escolar anys anteriors,4.0,3.0,2.0,500.0
4.0,32600.0,4110001.0,IME Encarrec OBSAM pel Consell Escolar de Menorca,4.0,3.0,4.0,6000.0
4.0,32600.0,4110002.0,IME Premi Recerca Educativa – Consell Escolar de Menorca,4.0,3.0,4.0,5000.0
4.0,32600.0,4110003.0,IME.- Organització UIMIR,4.0,3.0,4.0,5000.0
4.0,32600.0,4239000.0,UNED,4.0,3.0,4.0,55000.0
4.0,32600.0,4539000.0,Programa Salut Jove i Cultura: transport de l'alumnat,4.0,3.0,4.0,22000.0
4.0,32600.0,4620000.0,Ajuts escoles infantils de primer cicle per manteniment,4.0,3.0,4.0,300000.0
4.0,32600.0,4620001.0,Ajuts escoles infantils de primer cicle per gratuïtat,4.0,3.0,4.0,1150000.0
4.0,32600.0,4620002.0,Ajuts per escoles de música,4.0,3.0,4.0,97130.0
4.0,32600.0,4620003.0,Ajudes a infants i joves per a l’educació no formal,4.0,3.0,4.0,300000.0
4.0,32600.0,4810004.0,Beques d'estudis fora de Menorca,4.0,3.0,4.0,546721.0
4.0,32600.0,4890001.0,Colegio La Salle Mahón. Gratuïtat primer cicle EI,4.0,3.0,4.0,36000.0
4.0,32600.0,4890002.0,Associació d’Educació d’Adults de Menorca,4.0,3.0,4.0,20000.0
4.0,32600.0,4890003.0,Aportació Fons Menorquí Cooperació- Acollim,4.0,3.0,4.0,37000.0
4.0,32600.0,4890004.0,Conveni programa escacs a les escoles,4.0,3.0,4.0,20000.0
4.0,32600.0,4890005.0,Associació Olímpica Chess Acadèmia,4.0,3.0,4.0,18000.0
4.0,33000.0,1010000.0,Retribucions bàsiques personal gabinet,,3.0,1.0,98484.33
4.0,33000.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,3.0,1.0,85998.57
4.0,33000.0,1207001.0,Retribucions bàsiques personal funcionari interí,,3.0,1.0,95574.21
4.0,33000.0,1210000.0,Complement destí personal funcionari de carrera,,3.0,1.0,31479.82
4.0,33000.0,1210001.0,Complement destí personal funcionari interí,,3.0,1.0,15640.52
4.0,33000.0,1210100.0,Complement específic personal funcionari de carrera,,3.0,1.0,34029.72
4.0,33000.0,1210101.0,Complement específic personal funcionari interí,,3.0,1.0,25619.63
4.0,33000.0,1210300.0,Altres complements personal funcionari de carrera,,3.0,1.0,5823.42
4.0,33000.0,1210301.0,Altres complements peresonal funcionari interí,,3.0,1.0,3692.68
4.0,33000.0,1500000.0,Productivitat personal funcionari de carrera,,3.0,1.0,12220.2
4.0,33000.0,1500001.0,Productivitat personal funcionari interí,,3.0,1.0,7220.52
4.0,33000.0,1600000.0,Seguretat social,,3.0,1.0,123938.43
4.0,33000.0,2200100.0,Subscripcions i publicacions,4.0,3.0,2.0,10500.0
4.0,33000.0,2260100.0,Despeses de protocol,4.0,3.0,2.0,300.0
4.0,33000.0,2260200.0,Difusió i campanyes de divulgació,4.0,3.0,2.0,40000.0
4.0,33000.0,2300200.0,Indemnitzacions per raó del servei. Dietes,4.0,3.0,2.0,300.0
4.0,33000.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,4.0,3.0,2.0,300.0
4.0,33200.0,2200100.0,Fons Bibliogràfic,4.0,3.0,2.0,90000.0
4.0,33200.0,2230000.0,Transports,4.0,3.0,2.0,1500.0
4.0,33200.0,2260200.0,Difusió i campanyes de divulgació,4.0,3.0,2.0,10000.0
4.0,33200.0,2260201.0,Col·leció plecs de lectura,4.0,3.0,2.0,9000.0
4.0,33200.0,2260600.0,Pla suport autors literaris menorquins,4.0,3.0,2.0,8500.0
4.0,33200.0,2260601.0,Fires del llibre,4.0,3.0,2.0,2000.0
4.0,33200.0,2260602.0,Formació,4.0,3.0,2.0,1000.0
4.0,33200.0,2260603.0,ILC intercanvi d’escriptors i escriptores,4.0,3.0,2.0,6000.0
4.0,33200.0,2260900.0,Promoció de la lectura,4.0,3.0,2.0,30000.0
4.0,33200.0,2260901.0,Dinamització de la lectura i les biblioteques,4.0,3.0,2.0,15000.0
4.0,33200.0,2260902.0,Acompanyament digital,4.0,3.0,2.0,15000.0
4.0,33200.0,2260903.0,Cicle El món avui,4.0,3.0,2.0,10000.0
4.0,33200.0,2269900.0,Despeses diverses,4.0,3.0,2.0,2000.0
4.0,33200.0,2269901.0,Cànon prèstec biblioteques,4.0,3.0,2.0,1200.0
4.0,33200.0,2270600.0,Arxiu Imatge i So de Menorca,4.0,3.0,2.0,90000.0
4.0,33200.0,2270601.0,Estudis i treballs tècnics,4.0,3.0,2.0,20000.0
4.0,33200.0,2270602.0,"Catalog., digitalitz. i restaurac.nous fons documentals",4.0,3.0,2.0,15000.0
4.0,33200.0,2279901.0,Manteniment informàtic,4.0,3.0,2.0,28000.0
4.0,33200.0,2279902.0,Exposició i materials Arxiu Imatge i So,4.0,3.0,2.0,21500.0
4.0,33200.0,2300200.0,Indemnitzaions per raó del servei. Dietes,4.0,3.0,2.0,200.0
4.0,33200.0,2312000.0,Indemnitzacions per raó del servei. Quilometratge,4.0,3.0,2.0,500.0
4.0,33200.0,4620001.0,Digitalització de fons patrimonials municipals,4.0,3.0,4.0,120000.0
4.0,33200.0,4800000.0,Editorial Menorca – Premis Illa de Menorca de narració curta,4.0,3.0,4.0,8000.0
4.0,33200.0,6090000.0,Adquisició patrimoni bibliogràfic/documental,4.0,3.0,6.0,15000.0
4.0,33200.0,6230000.0,"Maquinària, instal·lacions i èstris",4.0,3.0,6.0,2000.0
4.0,33200.0,6260800.0,Equips per a processos de la informació,4.0,3.0,6.0,30000.0
4.0,33210.0,2120000.0,Manteniment edificis,4.0,3.0,2.0,11081.0
4.0,33210.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,4.0,3.0,2.0,13787.0
4.0,33210.0,2160000.0,Reparació i manteniment d'equips informàtics,4.0,3.0,2.0,7260.0
4.0,33210.0,2200000.0,Material d'oficina ordinari,4.0,3.0,2.0,700.0
4.0,33210.0,2200100.0,Subscripcions i publicacions,4.0,3.0,2.0,9183.0
4.0,33210.0,2200101.0,Material per arxiu històric,4.0,3.0,2.0,10000.0
4.0,33210.0,2210000.0,Subministrament energia elèctrica,4.0,3.0,2.0,31000.0
4.0,33210.0,2210100.0,Subministrament aigua,4.0,3.0,2.0,820.0
4.0,33210.0,2220300.0,Comunicacions informàtiques,4.0,3.0,2.0,180.0
4.0,33210.0,2260200.0,Difusió i campanyes de divulgació,4.0,3.0,2.0,20450.0
4.0,33210.0,2260900.0,Promoció de la lectura,4.0,3.0,2.0,12250.0
4.0,33210.0,2269900.0,Despeses diverses,4.0,3.0,2.0,5000.0
4.0,33210.0,2270100.0,Prstació de serveis: vigilància,4.0,3.0,2.0,1000.0
4.0,33210.0,2270600.0,Estudis i treballs tècnics,4.0,3.0,2.0,20000.0
4.0,33210.0,2270602.0,"Catalog., digitalitz. i restaurac.nous fons documentals",4.0,3.0,2.0,40000.0
4.0,33210.0,2279900.0,Servei de manteniment de programes informàtics,4.0,3.0,2.0,9220.0
4.0,33210.0,6250000.0,Mobiliari i estris,4.0,3.0,6.0,15000.0
4.0,33210.0,6260800.0,Equips per a processos de la informació,4.0,3.0,6.0,4000.0
4.0,33210.0,6290000.0,Altre immobilitzat material - publicacions,4.0,3.0,6.0,35000.0
4.0,33210.0,6330100.0,Altres inversions d'equipaments,4.0,3.0,6.0,5000.0
4.0,33300.0,2120000.0,Manteniment d'edificis i altres,4.0,3.0,2.0,10000.0
4.0,33300.0,2130000.0,Manteniment i reparació d'instal·lacions i maquinària,4.0,3.0,2.0,9000.0
4.0,33300.0,2150000.0,Reparació de mobiliari i estris,4.0,3.0,2.0,4000.0
4.0,33300.0,2160000.0,Reparació i manteniment d'equips informàtics,4.0,3.0,2.0,1000.0
4.0,33300.0,2200000.0,Material d'oficina,4.0,3.0,2.0,1000.0
4.0,33300.0,2200100.0,Subscripcions i publicacions,4.0,3.0,2.0,1200.0
4.0,33300.0,2210000.0,Subministrament energia elèctrica,4.0,3.0,2.0,45000.0
4.0,33300.0,2210100.0,Subministrament aigua,4.0,3.0,2.0,700.0
4.0,33300.0,2210400.0,Subministrament vestuari,4.0,3.0,2.0,1500.0
4.0,33300.0,2219900.0,Altres subministraments,4.0,3.0,2.0,3000.0
4.0,33300.0,2229900.0,Despeses mitssagers,4.0,3.0,2.0,200.0
4.0,33300.0,2230000.0,Transports,4.0,3.0,2.0,6000.0
4.0,33300.0,2240000.0,Assegurances,4.0,3.0,2.0,1000.0
4.0,33300.0,2260100.0,Despese de protocol,4.0,3.0,2.0,5000.0
4.0,33300.0,2260200.0,Difusió i campanyes de divulgació,4.0,3.0,2.0,50000.0
4.0,33300.0,2260612.0,"Reunions, conferències i cursos",4.0,3.0,2.0,3000.0
4.0,33300.0,2260620.0,Tallers i exposicions,4.0,3.0,2.0,40000.0
4.0,33300.0,2269900.0,Despeses diverses,4.0,3.0,2.0,4000.0
4.0,33300.0,2269901.0,Edicions i publicacions,4.0,3.0,2.0,20000.0
4.0,33300.0,2270100.0,Prestació de serveis: vigilància,4.0,3.0,2.0,50150.0
4.0,33300.0,2270600.0,Estudis i treballs tècnis,4.0,3.0,2.0,45000.0
4.0,33300.0,2279900.0,"Contractes serveis, materials i aplicac.informàtiques",4.0,3.0,2.0,4000.0
4.0,33300.0,2302000.0,Indemnitzacions per raó del servei. Dietes,4.0,3.0,2.0,2000.0
4.0,33300.0,2312000.0,Indemnitzacions per raó del servei.Quilometratge,4.0,3.0,2.0,150.0
4.0,33300.0,6080100.0,"Adquisic.béns mobles interès històric, artístic i cultural",4.0,3.0,6.0,75000.0
4.0,33300.0,6180000.0,"Restauració de patrimoni històric, artístic i cultural",4.0,3.0,6.0,20000.0
4.0,33300.0,6252000.0,Compra de mobiliari i estris,4.0,3.0,6.0,25000.0
4.0,33300.0,6260800.0,Equips per a processos de la informació,4.0,3.0,6.0,5000.0
4.0,33300.0,6406000.0,Inversions de caràcter immaterial,4.0,3.0,6.0,4000.0
4.0,33400.0,1207000.0,Retribucions bàsiques personal funcionari de carrera,,3.0,1.0,45336.25
